date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:48	351585/351585	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:26:40%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/lg5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/lg5.jpg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:49	4597/4597	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2022:12:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/code.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/code.svg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:49	227969/227969	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Apr%202022%2021:58:52%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/lg3.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/lg3.jpg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:49	4305/4305	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2018:05:56%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/web-design.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/web-design.svg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:50	8533/8533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2018:03:00%20GMT	https://uigator.com/assan/5.1/public/assets/img/avatar/4.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/avatar/4.jpg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:51	15325/15325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2018:06:18%20GMT	https://uigator.com/assan/5.1/public/assets/img/avatar/6.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/avatar/6.jpg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:52	146531/146531	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:42:38%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x640/4.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x640/4.jpg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:54	525282/525282	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202022%2022:58:34%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x640/5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x640/5.jpg	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:54	71157/71157	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Mar%202023%2017:30:02%20GMT	https://uigator.com/assan/5.1/public/assets/vendor/node_modules/js/gsap.min.js	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/vendor/node_modules/js/gsap.min.js	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:54	43009/43009	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Mar%202023%2017:30:02%20GMT	https://uigator.com/assan/5.1/public/assets/vendor/node_modules/js/particles.js	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/vendor/node_modules/js/particles.js	(from https://uigator.com/assan/5.1/public/index-landing-agency.html)
16:04:55	4478/4478	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/nasdaq.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/nasdaq.svg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:04:55	2927/2927	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/zillow.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/zillow.svg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:04:56	8927/8927	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2017:52:52%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/hand-shake.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/hand-shake.svg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:04:57	3391/3391	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2017:54:02%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/target.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/target.svg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:04:57	6013/6013	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2017:56:26%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/magic-wand.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/magic-wand.svg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:04:58	67196/67196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2023:16:48%20GMT	https://uigator.com/assan/5.1/public/assets/img/avatar/5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/avatar/5.jpg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:04:59	13654/13654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2016:47:52%20GMT	https://uigator.com/assan/5.1/public/assets/img/avatar/7.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/avatar/7.jpg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:05:00	13037/13037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2023:18:20%20GMT	https://uigator.com/assan/5.1/public/assets/img/avatar/8.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/avatar/8.jpg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:05:01	11789/11789	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2018:06:32%20GMT	https://uigator.com/assan/5.1/public/assets/img/avatar/9.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/avatar/9.jpg	(from https://uigator.com/assan/5.1/public/index-landing-business.html)
16:05:02	62485/62485	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2023%20Jul%202022%2021:09:20%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/illustration/02.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/illustration/02.svg	(from https://uigator.com/assan/5.1/public/index-landing-startup.html)
16:05:03	5046/5046	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/expedia.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/expedia.svg	(from https://uigator.com/assan/5.1/public/index-landing-startup.html)
16:05:04	4690/4690	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/national-geographic.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/national-geographic.svg	(from https://uigator.com/assan/5.1/public/index-landing-startup.html)
16:05:09	628810/628810	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202022%2021:59:14%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x1140/4.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x1140/4.jpg	(from https://uigator.com/assan/5.1/public/index-landing-startup.html)
16:05:10	772483/772483	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2019:48:18%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x1140/5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x1140/5.jpg	(from https://uigator.com/assan/5.1/public/index-landing-startup.html)
16:05:28	4252/4252	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:21:12%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/zillow.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/zillow.svg	(from https://uigator.com/assan/5.1/public/index-landing-startup.html)
16:05:29	8019/8019	---MCZ	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202023%2020:49:26%20GMT	https://uigator.com/assan/5.1/public/assets/css/splitting-text.min.css	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/css/splitting-text.min.css	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:30	419500/419500	---MCZ	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202023%2020:49:48%20GMT	https://uigator.com/assan/5.1/public/assets/css/theme-purple.min.css	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/css/theme-purple.min.css	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:31	6068/6068	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2019:35:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/white/spotify.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/white/spotify.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:32	5961/5961	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2019:35:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/white/booking.com.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/white/booking.com.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:33	179663/179663	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2022%20Jan%202021%2022:46:10%20GMT	https://uigator.com/assan/5.1/public/assets/img/vectors/worldmap-light.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/vectors/worldmap-light.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:33	8333/8333	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:26:26%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/amazon.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/amazon.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:34	7499/7499	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:22:04%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/grab.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/grab.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:35	2027/2027	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:23:10%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/lyft.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/lyft.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:36	19358/19358	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:23:56%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/postmates.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/postmates.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:36	8918/8918	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:22:48%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/uber.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/uber.svg	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:37	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jul%202023%2015:05:38%20GMT	https://uigator.com/assan/5.1/public/mailus@domain.com	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/mailus@domain.com	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:37	3722/3722	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Mar%202023%2017:30:02%20GMT	https://uigator.com/assan/5.1/public/assets/vendor/node_modules/js/splitting.min.js	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/vendor/node_modules/js/splitting.min.js	(from https://uigator.com/assan/5.1/public/index-landing-consultancy.html)
16:05:39	419575/419575	---MCZ	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202023%2020:49:48%20GMT	https://uigator.com/assan/5.1/public/assets/css/theme-serif.min.css	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/css/theme-serif.min.css	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:40	174300/174300	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2023:38:02%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/saas/hero.png	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/saas/hero.png	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:40	9161/9161	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:26:08%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/microsoft.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/microsoft.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:41	6529/6529	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:23:36%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/nasdaq.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/nasdaq.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:42	7969/7969	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:20:30%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/national-geographic.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/national-geographic.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:43	117653/117653	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2017%20May%202021%2018:17:54%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/saas/integrations.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/saas/integrations.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:44	69882/69882	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2026%20Jun%202022%2022:24:54%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/illustration/05.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/illustration/05.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:45	3812/3812	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2018:15:38%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/database.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/database.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:45	4562/4562	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2018:20:04%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/search.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/search.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:46	5351/5351	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2018:13:14%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/locked.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/locked.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:47	10134/10134	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2017:37:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/collaboration.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/collaboration.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:47	3784/3784	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2023:26:48%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/help.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/help.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:48	10777/10777	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2018:01:30%20GMT	https://uigator.com/assan/5.1/public/assets/img/graphics/icons/project-management.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/graphics/icons/project-management.svg	(from https://uigator.com/assan/5.1/public/index-landing-saas-webapp.html)
16:05:49	419290/419290	---MCZ	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202023%2020:49:48%20GMT	https://uigator.com/assan/5.1/public/assets/css/theme-pink.min.css	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/css/theme-pink.min.css	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:50	10111/10111	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2029%20May%202021%2018:30:06%20GMT	https://uigator.com/assan/5.1/public/assets/img/vectors/pattern-dots.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/vectors/pattern-dots.svg	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:51	88011/88011	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Nov%202022%2003:31:30%20GMT	https://uigator.com/assan/5.1/public/assets/img/mobile-app/screen-1.png	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/mobile-app/screen-1.png	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:52	94494/94494	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Nov%202022%2003:31:38%20GMT	https://uigator.com/assan/5.1/public/assets/img/mobile-app/screen-2.png	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/mobile-app/screen-2.png	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:53	60098/60098	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Nov%202022%2003:32:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/mobile-app/screen-4.png	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/mobile-app/screen-4.png	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:53	12047/12047	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2025%20May%202021%2016:50:34%20GMT	https://uigator.com/assan/5.1/public/assets/img/mobile-app/app-store.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/mobile-app/app-store.svg	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:54	20548/20548	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2025%20May%202021%2016:50:56%20GMT	https://uigator.com/assan/5.1/public/assets/img/mobile-app/play-store.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/mobile-app/play-store.svg	(from https://uigator.com/assan/5.1/public/index-landing-mobile-App.html)
16:05:55	1367/1367	---MCZ	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202023%2017:30:04%20GMT	https://uigator.com/assan/5.1/public/assets/vendor/node_modules/css/locomotive-scroll.min.css	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/vendor/node_modules/css/locomotive-scroll.min.css	(from https://uigator.com/assan/5.1/public/index-landing-personal-portfolio.html)
16:05:56	1265/1265	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2028%20Jun%202021%2021:47:14%20GMT	https://uigator.com/assan/5.1/public/assets/img/logo/logo-a.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/logo/logo-a.svg	(from https://uigator.com/assan/5.1/public/index-landing-personal-portfolio.html)
16:05:56	1261/1261	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2028%20Jun%202021%2021:47:06%20GMT	https://uigator.com/assan/5.1/public/assets/img/logo/logo-a-white.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/logo/logo-a-white.svg	(from https://uigator.com/assan/5.1/public/index-landing-personal-portfolio.html)
16:05:58	157268/157268	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2017:35:14%20GMT	https://uigator.com/assan/5.1/public/assets/img/team/3.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/team/3.jpg	(from https://uigator.com/assan/5.1/public/index-landing-personal-portfolio.html)
16:05:59	136212/136212	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2017:16:36%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/lg1.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/lg1.jpg	(from https://uigator.com/assan/5.1/public/index-landing-personal-portfolio.html)
16:05:59	47456/47456	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Mar%202023%2017:30:02%20GMT	https://uigator.com/assan/5.1/public/assets/vendor/node_modules/js/locomotive-scroll.min.js	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/vendor/node_modules/js/locomotive-scroll.min.js	(from https://uigator.com/assan/5.1/public/index-landing-personal-portfolio.html)
16:06:01	221077/221077	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:19:28%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/8.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/8.jpg	(from https://uigator.com/assan/5.1/public/portfolio-classic-4-col.html)
16:06:02	252235/252235	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:58:08%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/half1.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/half1.jpg	(from https://uigator.com/assan/5.1/public/portfolio-classic-masonry.html)
16:06:03	210774/210774	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:32:00%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/half5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/half5.jpg	(from https://uigator.com/assan/5.1/public/portfolio-classic-masonry.html)
16:06:03	10389/10389	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Oct%202021%2023:07:14%20GMT	https://uigator.com/assan/5.1/public/assets/img/backgrounds/bg-element2.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/backgrounds/bg-element2.svg	(from https://uigator.com/assan/5.1/public/portfolio-grid-overlay-3-col.html)
16:06:06	71202/71202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2001:11:46%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/half3.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/half3.jpg	(from https://uigator.com/assan/5.1/public/portfolio-full-width-masonry.html)
16:06:08	950464/950464	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:40:08%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/half2.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/half2.jpg	(from https://uigator.com/assan/5.1/public/portfolio-grid-overlay-masonry.html)
16:06:08	10373/10373	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Jul%202021%2018:42:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/vectors/pattern-dots3.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/vectors/pattern-dots3.svg	(from https://uigator.com/assan/5.1/public/portfolio-case-study.html)
